label,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,x17,y17,x18,y18,x19,y19,x20,y20
1,0.8414621949195862,0.6856533288955688,0.7707395553588867,0.6809283494949341,0.7068452835083008,0.6314879059791565,0.6616939306259155,0.5923507809638977,0.6240005493164062,0.5872797966003418,0.7277845740318298,0.5521636605262756,0.7222679853439331,0.5073412656784058,0.7394444942474365,0.5612233877182007,0.741424560546875,0.5786112546920776,0.7635354399681091,0.5360555648803711,0.7621577978134155,0.5046505928039551,0.7729044556617737,0.5752757787704468,0.764604926109314,0.5783549547195435,0.7978681325912476,0.5262210369110107,0.8001905679702759,0.4937640130519867,0.803195059299469,0.5619888305664062,0.7983196973800659,0.5882853269577026,0.8296937942504883,0.5175997018814087,0.8321852684020996,0.44825243949890137,0.8305767774581909,0.40576106309890747,0.8288995027542114,0.3561283349990845
1,0.8403470516204834,0.678421676158905,0.76890629529953,0.679393470287323,0.7043287754058838,0.6289514303207397,0.6624886393547058,0.5832350850105286,0.6280544996261597,0.5695989727973938,0.7265968918800354,0.5470699667930603,0.7122336626052856,0.504172146320343,0.7312113642692566,0.5556623339653015,0.7382309436798096,0.5720031261444092,0.7602836489677429,0.5290772914886475,0.7493274807929993,0.4962543845176697,0.7614263296127319,0.563437819480896,0.7600554823875427,0.5697920322418213,0.7929790019989014,0.5183006525039673,0.7861347794532776,0.4846808910369873,0.7912750244140625,0.5529844760894775,0.7939354181289673,0.582900881767273,0.8244662284851074,0.5094296932220459,0.8256086111068726,0.43751201033592224,0.8227725625038147,0.3931567072868347,0.8207496404647827,0.3427491784095764
1,0.8444774150848389,0.6560181975364685,0.7787297368049622,0.639531672000885,0.7286209464073181,0.5728189945220947,0.7038653492927551,0.5190266966819763,0.6770963668823242,0.4943612217903137,0.768699586391449,0.4969009459018707,0.7383008599281311,0.46229061484336853,0.7505048513412476,0.5209429264068604,0.765667736530304,0.5357199311256409,0.7975883483886719,0.49110931158065796,0.7665783762931824,0.4607700705528259,0.7753355503082275,0.5322369933128357,0.7879421710968018,0.5365803241729736,0.826602041721344,0.4887397587299347,0.8001083135604858,0.46279454231262207,0.8048794865608215,0.5331197381019592,0.8213505744934082,0.5576499700546265,0.8562125563621521,0.4846246540546417,0.8596017956733704,0.4084551930427551,0.8574982285499573,0.3623862862586975,0.8613244295120239,0.31251513957977295
1,0.833005964756012,0.6562132835388184,0.7698941230773926,0.6345336437225342,0.7278925776481628,0.562857985496521,0.7091585397720337,0.5085804462432861,0.685531497001648,0.47891145944595337,0.7683847546577454,0.4915684461593628,0.7327699661254883,0.4568071663379669,0.7432251572608948,0.5177664160728455,0.7607908844947815,0.534700870513916,0.7945476770401001,0.4890947639942169,0.7591575384140015,0.46053609251976013,0.7673901319503784,0.5315912961959839,0.7840417623519897,0.5421802401542664,0.8218880295753479,0.48889100551605225,0.7898197174072266,0.4621927738189697,0.7927429676055908,0.5322418212890625,0.8104608058929443,0.5592703223228455,0.8506922125816345,0.4863530099391937,0.8500691056251526,0.4111761748790741,0.8472537994384766,0.36588871479034424,0.851101815700531,0.318278431892395
1,0.8307419419288635,0.6568029522895813,0.7685628533363342,0.631872296333313,0.7278677225112915,0.5583392977714539,0.709460973739624,0.5045128464698792,0.6878887414932251,0.4724421203136444,0.7732316255569458,0.4858359098434448,0.7320967316627502,0.4567655324935913,0.7423876523971558,0.5175198912620544,0.7616159915924072,0.5332834720611572,0.7973898649215698,0.4846309423446655,0.7561018466949463,0.4595579504966736,0.7643099427223206,0.5296910405158997,0.7821881175041199,0.5404292941093445,0.8230947256088257,0.48595523834228516,0.7855262756347656,0.46206116676330566,0.7887176275253296,0.5323619842529297,0.8073751330375671,0.5600230097770691,0.8503301739692688,0.48541104793548584,0.849055290222168,0.41205894947052,0.8460231423377991,0.36599424481391907,0.8491644859313965,0.31821995973587036
1,0.8351373076438904,0.6580723524093628,0.7682668566703796,0.6341351270675659,0.723318338394165,0.5617152452468872,0.7011213302612305,0.5057461261749268,0.674505889415741,0.4769818186759949,0.7655594348907471,0.4886747896671295,0.7293288707733154,0.45578908920288086,0.7414215207099915,0.5170069336891174,0.7597408294677734,0.5329498648643494,0.7941592931747437,0.48429200053215027,0.7580452561378479,0.45749640464782715,0.7664779424667358,0.5294468402862549,0.7832147479057312,0.5374959111213684,0.8230324387550354,0.4846079647541046,0.791480541229248,0.46315228939056396,0.7933233380317688,0.5321269035339355,0.810050904750824,0.5570597648620605,0.8525580763816833,0.48461464047431946,0.8543171882629395,0.40938514471054077,0.8515284657478333,0.362983375787735,0.8551930785179138,0.3150979280471802
1,0.8632752895355225,0.6523305177688599,0.7886060476303101,0.6510319113731384,0.7173399329185486,0.5984905362129211,0.6671082973480225,0.5532087683677673,0.6214509606361389,0.5497714877128601,0.726876437664032,0.5129432678222656,0.7339164614677429,0.46718722581863403,0.756471574306488,0.5240615606307983,0.751632034778595,0.5464317798614502,0.7686247229576111,0.4886799454689026,0.7763877511024475,0.4592130780220032,0.794122040271759,0.5344909429550171,0.7786341309547424,0.5403021574020386,0.8082319498062134,0.4761650562286377,0.8186935782432556,0.45006486773490906,0.8257800936698914,0.5197576284408569,0.8150115609169006,0.5504658818244934,0.8434991836547852,0.4679173231124878,0.8448439836502075,0.3962857127189636,0.8510501384735107,0.3484713137149811,0.853792130947113,0.2958614230155945
1,0.8585337400436401,0.6358449459075928,0.7886582016944885,0.64116370677948,0.7184690833091736,0.5943988561630249,0.6694828271865845,0.5533650517463684,0.6234114170074463,0.5501700639724731,0.7203879356384277,0.5035527348518372,0.7357058525085449,0.4559721052646637,0.7578037977218628,0.5111029148101807,0.7505759000778198,0.5370991230010986,0.7593930959701538,0.4762732982635498,0.7779026627540588,0.44810324907302856,0.7967750430107117,0.5215353965759277,0.7790970802307129,0.532451868057251,0.7984976172447205,0.4610130488872528,0.8176450729370117,0.43706631660461426,0.82657390832901,0.5056593418121338,0.81219083070755,0.5363728404045105,0.8351538181304932,0.4504849910736084,0.836635947227478,0.3779011368751526,0.8425499200820923,0.32842111587524414,0.8428329825401306,0.27497515082359314
1,0.8426843285560608,0.6107215881347656,0.7793368101119995,0.6243122816085815,0.7127459049224854,0.5863736271858215,0.66220623254776,0.5517149567604065,0.613633394241333,0.5566293001174927,0.7007437944412231,0.49119579792022705,0.7263240814208984,0.44784289598464966,0.7492934465408325,0.49967333674430847,0.7397592663764954,0.5272581577301025,0.7356146574020386,0.4606812000274658,0.7661364078521729,0.43429359793663025,0.7881367802619934,0.5058230757713318,0.7672492265701294,0.5177316069602966,0.7726163864135742,0.44210711121559143,0.8013147115707397,0.42051005363464355,0.8149420619010925,0.48709553480148315,0.8005794286727905,0.5179013013839722,0.8070371747016907,0.4289834499359131,0.8084053993225098,0.3619714379310608,0.8133588433265686,0.31555497646331787,0.8103423714637756,0.26499849557876587
1,0.8445954918861389,0.5891422033309937,0.7883532643318176,0.6005013585090637,0.7307689785957336,0.5723470449447632,0.6843276023864746,0.5383448600769043,0.6373847126960754,0.5427417755126953,0.7031526565551758,0.4756626486778259,0.7297011613845825,0.436450719833374,0.7516136169433594,0.48352065682411194,0.743357241153717,0.5126779675483704,0.7328068017959595,0.44693684577941895,0.765459418296814,0.42050957679748535,0.7893392443656921,0.4880463182926178,0.7709951996803284,0.5023202896118164,0.7675508260726929,0.42777198553085327,0.7986289858818054,0.4046255350112915,0.8151150345802307,0.4713504910469055,0.8065844774246216,0.5085800290107727,0.8013180494308472,0.41547349095344543,0.8022401928901672,0.3498600721359253,0.8071085810661316,0.30352163314819336,0.8049272894859314,0.25567305088043213
